Energy,Processed_Intensity
3.202999999999959755e+02,9.600955687130180438e-01
3.203999999999959982e+02,9.666859628943906824e-01
3.204999999999960210e+02,9.627898563236073626e-01
3.205999999999959869e+02,9.540428293850872210e-01
3.206999999999959527e+02,9.576297383341538794e-01
3.207999999999959755e+02,9.614609614739170196e-01
3.208999999999959982e+02,9.643700097617614597e-01
3.209999999999959641e+02,9.621574735296747338e-01
3.210999999999959300e+02,9.718524764087825840e-01
3.211999999999959527e+02,9.649194261470734890e-01
3.212999999999959755e+02,9.663982474405605760e-01
3.213999999999959414e+02,9.726880354996992883e-01
3.214999999999959073e+02,9.704159929540876472e-01
3.215999999999959300e+02,9.713072163424096850e-01
3.216999999999959527e+02,9.722507699883573551e-01
3.217999999999959186e+02,9.714420865137064487e-01
3.218999999999958845e+02,9.661874579196840784e-01
3.219999999999959073e+02,9.709472222262508501e-01
3.220999999999959300e+02,9.729991315746102654e-01
3.221999999999958959e+02,9.730654806029875870e-01
3.222999999999958618e+02,9.713256470536539844e-01
3.223999999999958845e+02,9.782450084820641933e-01
3.224999999999959073e+02,9.789867093142576859e-01
3.225999999999958732e+02,9.801959237452242402e-01
3.226999999999958391e+02,9.784511741402469598e-01
3.227999999999958618e+02,9.768340167163533927e-01
3.228999999999958845e+02,9.847649801288523852e-01
3.229999999999958504e+02,9.864608321723595807e-01
3.230999999999958163e+02,9.901082120319819602e-01
3.231999999999958391e+02,9.875549832764212166e-01
3.232999999999958618e+02,9.861005461651211057e-01
3.233999999999958277e+02,9.885868072623449354e-01
3.234999999999957936e+02,9.898275568747485487e-01
3.235999999999958163e+02,9.928064748817188034e-01
3.236999999999958391e+02,9.911555413007907545e-01
3.237999999999958050e+02,9.885147449729225766e-01
3.238999999999957708e+02,9.889018736890963224e-01
3.239999999999957936e+02,9.879320447164703367e-01
3.240999999999958163e+02,9.888100179991056171e-01
3.241999999999957822e+02,9.957340301348440725e-01
3.242999999999957481e+02,9.979270705003316921e-01
3.243999999999957708e+02,9.942997759233982435e-01
3.244999999999957936e+02,9.902090410011492594e-01
3.245999999999957595e+02,9.934476907463658524e-01
3.246999999999957254e+02,9.971465358390957379e-01
3.247999999999957481e+02,9.979763243633966718e-01
3.248999999999957708e+02,1.000683436664632442e+00
3.249999999999957367e+02,1.001479659200873451e+00
3.250999999999957026e+02,9.978892076537404510e-01
3.251999999999957254e+02,9.923287836713177157e-01
3.252999999999957481e+02,9.944080527131426983e-01
3.253999999999957140e+02,9.955993289162944349e-01
3.254999999999956799e+02,9.987217767579874561e-01
